¿Cual es la utilidad y estructura del fichero /etc/fstab?,Es un fichero donde especificamos los montajes que queremos que se hagan al arrancar el sistema Contenido del fichero: <dispositivo> <punto_de_montaje> <sistema_de_archivos> <opciones> <dump-freq> <pass-num> Ej: /dev/hda1 /var ext3 defaults 0 0
Algoritmos de grafos que conozca y su clasificación,* Camino minimo entre dos nodos --> DIJKSTRA. FLOYD y BELLMAN-FORD * Generacion de arbol de recubrimiento minimo --> PRIM y KRUSKAL * Descubrimiento de componentes fuertemente conexas --> TARJAN * Maximización de flujo --> FORD-FULKERSON
¿En que consiste una sonda RMON? ¿Tiene alguna relación con el concepto de MIB?,"* En un tipo de agente SNMP que responde a un MIB especial. muy orientado a información agregada/estadistica de la red * Podemos instalar una sonda RMON externa a un router/switch mediante Port Mirroring para extraer todo el trafico y analizarlo * Tenemos dos versiones RMONv1 y RMONv2(con detalles sobre nivel de red y superiores) * Un extracto del MIB definido es su rfc2819 sería este: rmon    OBJECT IDENTIFIER ::= { mib-2 16 } statistics        OBJECT IDENTIFIER ::= { rmon 1 } etherStatsTable OBJECT-TYPE SYNTAX     SEQUENCE OF EtherStatsEntry MAX-ACCESS not-accessible STATUS     current DESCRIPTION ""A list of Ethernet statistics entries."" ::= { statistics 1 } history           OBJECT IDENTIFIER ::= { rmon 2 } alarm             OBJECT IDENTIFIER ::= { rmon 3 } hosts             OBJECT IDENTIFIER ::= { rmon 4 } hostTopN          OBJECT IDENTIFIER ::= { rmon 5 } matrix            OBJECT IDENTIFIER ::= { rmon 6 } filter            OBJECT IDENTIFIER ::= { rmon 7 } capture           OBJECT IDENTIFIER ::= { rmon 8 } event             OBJECT IDENTIFIER ::= { rmon 9 } rmonConformance   OBJECT IDENTIFIER ::= { rmon 20 }"
Interfaces/Anotaciones principales del API JPA,Interfaces EntityManager (metodos como persist().merge().find().remove().flush().detach().createQuery().createNativeQuery()) EntityManagerFactory (patron de fabrica para obtener un EntityManager) Anotaciones @Entity/@Table/@Column/@Id/@GeneratedValue/@OneToMany/@JoinColumn (mapping clases-tablas) @Query(para crear consultas: sql y jpql) @PersistenContext (para inyectar un EntityManager. ej. https://www.baeldung.com/jpa-hibernate-persistence-context)
¿En qué consiste la segunda forma normal?,"Solo se da si tenemos una clase primaria compuesta. Si la clave es compuesta. todas las dependencias funcionales de los atributos ""no clave"" tienen que ser de toda la clave (no de una parte)"
En IPv6.¿en que consiste una dirección Unique Local?,Una dirección privada pero enrutable en el ambito de tu organización El rango FC00::/7 se divide en dos FC00::/8 (no definido) y FD00::/8 (prefijo de red de 48bits random)
¿Cual es la velocidad maxima de un cable de par trenzado UTP categoria 8?,(distancia maxima 30 metros en ambos casos) Cat 8.1 (cable F/UTP) --> 40GBASE-T Cat 8.2 (cable S/FTP) --> 40GBASE-T
En Windows. ¿qué es el Boot Configuration Data?,* A partir de Windows NT 6 (Windows Vista y posteriores) el Windows Boot Manager llama a winload.exe en lugar de usar NTLDR * Fichero con el mismo formato que el Registry donde se almacena la información de arranque (antes se usaba el fichero boot.ini) * Se puede editar con la herramienta bcdedit.exe
En Powershell. ¿cuál es el cmd-let para listar ciertas propiedades de otro cmd-let?,"Tenemos dos cmd-lets para realizar filtrados: Where-Object (filtrado de ""filas"") y Select-Object (""filtrado de columnas/propiedades"") Ej. Get-Process | Select-Object -Property Name. Id"
¿Cuál es el objetivo de las herramientas INSIDE y ARCHIVE?,* INSIDE --> creación y gestión de documentos/expedientes electronicos de acuerdo a las NTI correspondientes * ARCHIVE --> archivado a largo plazo (con series documentales. etc) de expedientes/documentos electronicos de acuerdo a las NTI
